,0
1295,288.97617021276596
1296,8.980425531914896
1297,25.439148936170227
1298,-46.03148936170213
1299,-51.36170212765958
1300,59.03148936170213
1301,79.3140425531915
1302,-28.17872340425538
1303,344.2825531914894
1304,2.219574468085103
1305,-102.34893617021277
1306,-33.29617021276596
1307,47.520851063829795
1308,149.66212765957445
1309,17.65276595744683
1310,-49.70638297872341
1311,-62.448510638297876
1312,-24.179574468085107
1313,-37.30553191489378
1314,172.41361702127654
1315,61.81617021276594
1316,-57.97361702127658
1317,-209.55999999999995
1318,389.63829787234044
1319,86.06468085106383
1320,118.30893617021275
1321,131.95489361702127
1322,-56.48170212765956
1323,-10.060425531914916
1324,-3.8195744680851007
1325,16.177872340425534
1326,-151.0255319148936
1327,-32.53872340425531
1328,115.1327659574468
1329,-57.84851063829787
1330,46.18297872340429
1331,319.09361702127626
1332,9.612765957446811
1333,213.24085106382972
1334,-61.28595744680851
1335,-85.33957446808506
1336,-3.66382978723405
1337,134.108085106383
1338,10.121702127659546
1339,-46.51063829787233
1340,-127.73617021276596
1341,-1.8553191489361698
1342,282.5097872340425
1343,59.976170212765965
1344,-19.18382978723406
1345,91.66382978723391
1346,-65.04851063829778
1347,24.02893617021276
1348,106.46808510638297
1349,-218.20510638297873
1350,64.68425531914893
1351,1670.5387234042555
1352,-15.86468085106383
1353,-46.03404255319151
1354,22.658723404255312
1355,-118.63574468085108
1356,-178.3370212765958
1357,-29.306382978723377
1358,307.68936170212737
1359,25.93106382978723
1360,-24.744680851063833
1361,191.32085106382988
1362,-133.69702127659573
1363,-91.6740425531915
1364,-118.16425531914888
1365,-63.63829787234042
1366,-15.247659574468116
1367,-9.121702127659589
1368,974.4238297872341
1369,-509.11659574468104
1370,2.477446808510642
1371,123.84595744680837
1372,-1038.2059574468085
1373,53.423829787234055
1374,1.853617021276598
1375,4221.417872340427
1376,-21.971914893617026
1377,156.45276595744684
1378,216.57276595744682
1379,-538.4502127659575
1380,-696.9685106382977
1381,325.6025531914893
1382,18.626382978723413
1383,-51.6
1384,-26.982127659574466
1385,29.174468085106376
1386,-147.0936170212766
1387,-1.764255319148937
1388,119.40680851063831
1389,42.08851063829786
1390,0.14893617021276384
1391,36.32170212765958
1392,-11.761702127659575
1393,3836.702978723404
1394,-421.21021276595746
1395,27.085957446808507
1396,93.07744680851062
1397,13.688510638297878
1398,-289.67148936170213
1399,2282.8536170212765
1400,-16.670638297872358
1401,-12.868085106382978
1402,-538.5131914893618
1403,100.29021276595745
1404,-133.09276595744683
1405,103.61702127659575
1406,41.55659574468086
1407,-19.91234042553188
1408,28.457021276595754
1409,6.465531914893616
1410,1.6442553191489253
1411,3.4672340425532013
1412,102.12936170212764
1413,-20.42042553191493
1414,44.625531914893614
1415,2.9761702127659575
1416,47.79659574468087
1417,43.491914893617036
1418,-141.90978723404254
1419,-132.56340425531914
1420,-862.9642553191497
1421,119.33276595744678
1422,120.65702127659574
1423,19.246808510638303
1424,-54.12170212765958
1425,1.5914893617021235
1426,-5.469787234042542
1427,0.6502127659574413
1428,-215.30808510638298
1429,-108.04425531914887
1430,-67.94212765957445
1431,32.38382978723404
1432,634.0425531914898
1433,43.64680851063828
1434,-123.8204255319149
1435,57.312340425531886
1436,-0.8740425531914902
1437,2.0680851063829664
1438,-12.319148936170212
1439,-242.45617021276598
1440,-58.29191489361703
1441,76.7472340425532
1442,-10.343829787234043
1443,-5.748085106382973
1444,-173.6442553191489
1445,49.51914893617027
1446,517.7225531914894
1447,-379.41106382978717
1448,-4.584680851063837
1449,340.7370212765957
1450,89.27914893617023
1451,-23.490212765957438
1452,-72.38382978723405
1453,-386.6782978723404
1454,-31.47319148936168
1455,318.29787234042556
1456,-52.84936170212768
1457,-91.26127659574468
1458,-25.912340425531923
1459,21.074893617021274
1460,-52.819574468085136
1461,-110.97106382978723
1462,-82.30468085106372
1463,32.55063829787234
1464,99.36936170212766
1465,61.027234042553204
1466,11.075744680851063
1467,5.656170212765957
1468,-10.49787234042553
1469,14.375319148936171
1470,-90.23829787234042
1471,105.05617021276595
1472,-115.08595744680838
1473,-229.6204255319149
1474,-50.05531914893618
1475,-6.111489361702127
1476,-70.00170212765954
1477,-4.884255319148934
1478,-10.52340425531915
1479,-528.264680851064
1480,-56.625531914893614
1481,-16.353191489361706
1482,129.8374468085106
1483,18.173617021276584
1484,-1.5744680851063828
1485,-75.43574468085106
1486,46.190638297872354
1487,18.489361702127653
1488,17.37702127659574
1489,-131.8876595744681
1490,-10.05021276595744
1491,137.2093617021277
1492,-15.929361702127657
1493,25.23148936170213
1494,-130.6936170212765
1495,-17.43148936170215
1496,149.45021276595742
1497,41.829787234042556
1498,-18.871489361702146
1499,62.33787234042552
1500,-4.772765957446809
1501,-4.144680851063839
1502,25.77617021276596
1503,64.05446808510638
1504,14.606808510638295
1505,23.820425531914896
1506,-170.79489361702122
1507,83.13106382978731
1508,155.9795744680851
1509,-49.22468085106384
1510,88.81361702127657
1511,3.9438297872340424
1512,-75.0127659574468
1513,-85.41021276595744
1514,17.977021276595792
1515,33.99744680851063
1516,68.91999999999999
1517,12.619574468085105
1518,61.24170212765955
1519,-239.70297872340424
1520,568.8297872340424
1521,128.81276595744686
1522,-220.37531914893623
1523,-262.89361702127655
1524,108.29106382978723
1525,-20.41021276595744
1526,-38.04851063829788
1527,43.878297872340454
1528,-42.48595744680851
1529,42.5770212765957
1530,-12.84595744680851
1531,-33.2995744680851
1532,-13.77106382978721
1533,234.8987234042553
1534,47.19063829787235
1535,-25.19744680851064
1536,-21.33872340425532
1537,-74.99914893617022
1538,98.44255319148937
1539,67.69787234042553
1540,-230.8136170212765
1541,87.91319148936174
1542,-349.1557446808511
1543,190.41191489361702
1544,-11.328510638297871
1545,-36.34553191489361
1546,11.329361702127471
1547,41.49446808510638
1548,34.830638297872326
1549,919.9157446808513
1550,-518.7438297872341
1551,-67.29702127659576
1552,46.77617021276596
1553,10.017872340425534
1554,-2.5131914893617022
1555,-54.121702127659574
1556,-31.520851063829795
1557,-31.879999999999995
1558,-7.342978723404258
1559,-11.4
1560,30.115744680851094
1561,27.20340425531913
1562,-3.2663829787233993
1563,-194.7565957446809
1564,0.4459574468085208
1565,23.50382978723404
1566,45.70042553191489
1567,4.2595744680851055
1568,11.844255319148928
1569,348.6885106382979
1570,18.01106382978723
1571,-398.0
1572,-55.86468085106378
1573,13.9063829787234
1574,-21.956595744680868
1575,-43.90723404255317
1576,3.880000000000001
1577,-16.23744680851064
1578,5.599148936170224
1579,-7.248510638297887
1580,-28.062127659574486
1581,-22.6468085106383
1582,2.7778723404255325
1583,-162.82553191489365
1584,33.020425531914896
1585,65.27744680851063
1586,11.080851063829787
1587,8.701276595744687
1588,89.77617021276595
1589,33.30382978723404
1590,11.241702127659575
1591,-208.5940425531915
1592,-9.051914893616981
1593,96.35574468085107
1594,-212.82978723404256
1595,-9.379574468085105
1596,-4.337872340425534
1597,149.3744680851064
1598,43.52595744680852
1599,-25.38127659574468
1600,-73.43404255319149
1601,-48.71659574468083
1602,-194.0672340425532
1603,-227.82212765957445
1604,-144.2859574468085
1605,-10.45191489361702
1606,126.06042553191489
1607,-35.742127659574464
1608,36.95659574468087
1609,-25.609361702127657
1610,15.411914893617023
1611,35.35234042553191
1612,-0.80936170212766
1613,13.570212765957422
1614,1069.8978723404255
1615,15.332765957446806
1616,-35.403404255319174
1617,-12.367659574468078
1618,-200.48000000000002
1619,12.226382978723393
1620,-151.12340425531917
1621,-19.50893617021279
1622,53.10127659574468
1623,59.558297872340404
1624,-152.97191489361705
1625,-27.38212765957448
1626,28.837446808510638
1627,23.94978723404256
1628,2.668936170212767
1629,-768.4774468085106
1630,46.44425531914894
1631,19.60085106382979
1632,29.649361702127656
1633,-113.73106382978722
1634,-24.57021276595745
1635,43.556595744680834
1636,7.206808510638298
1637,1528.416170212766
1638,-6.468085106382979
1639,-118.75063829787234
1640,-150.08425531914895
1641,-204.11914893617018
1642,32.314893617021255
1643,65.57957446808513
1644,-46.86468085106383
1645,50.70042553191489
1646,-42.81872340425532
1647,-292.43063829787235
1648,-130.83574468085106
1649,-15.033191489361698
1650,35.65702127659574
1651,12.868936170212805
1652,-19.840000000000003
1653,24.162553191489394
1654,-30.982127659574466
1655,20.60510638297872
1656,-58.777872340425574
1657,-102.65276595744683
1658,53.19914893617022
1659,48.21872340425534
1660,-139.05702127659575
1661,-1.6587234042553192
1662,-16.100425531914894
1663,83.588085106383
1664,-63.84
1665,49.6255319148936
1666,-5.613617021276582
1667,-203.57702127659581
1668,305.6
1669,-291.60936170212767
1670,-6.838297872340426
1671,-6.970212765957447
1672,-47.398297872340436
1673,8710.694468085105
1674,124.97787234042553
1675,4.584680851063837
1676,-1362.5004255319145
1677,-18.539574468085107
1678,3.722553191489361
1679,-2.8868085106382964
1680,-171.90127659574466
1681,-23.136170212765954
1682,-63.66553191489356
1683,7.5940425531914855
1684,-3753.8340425531915
1685,48.46127659574469
1686,11.430638297872342
1687,-31.081702127659568
1688,-126.59148936170212
1689,-172.85276595744676
1690,16.416170212765962
1691,-59.676595744680846
1692,-455.61531914893624
1693,-2554.174468085106
1694,-2.7412765957446936
1695,20.57191489361702
1696,8.662978723404194
1697,-80.78468085106383
1698,215.37361702127663
1699,-415.49957446808503
1700,-2.8280851063829857
1701,15.173617021276597
1702,205.49617021276595
1703,-3490.9965957446807
1704,-24.006808510638308
1705,-24.14808510638298
1706,1750.5804255319163
1707,190.17106382978722
1708,-84.84936170212768
1709,251.0297872340426
1710,86.64425531914895
1711,-21.199148936170214
1712,23.10297872340425
1713,30.753191489361683
1714,8.348085106382968
1715,-11.462127659574463
1716,50.41021276595745
1717,-74.76425531914896
1718,-155.01276595744685
1719,-14.980425531914875
1720,-45.44765957446808
1721,4.284255319148926
1722,180.24851063829794
1723,2.4340425531914747
1724,190.83234042553192
1725,21.27744680851064
1726,184.5191489361702
1727,-103.75319148936183
1728,25.362553191489383
1729,191.17361702127658
1730,261.5029787234043
1731,399.44765957446793
1732,6.115744680851094
1733,-15.635744680851062
1734,34.08085106382979
1735,-25.926808510638352
1736,11.440000000000055
1737,42.94553191489362
1738,-255.5574468085106
1739,-227.8059574468085
1740,20.12340425531916
1741,35.73531914893617
1742,-164.79659574468087
1743,25.09106382978723
1744,1164.9982978723403
1745,-760.8859574468088
1746,46.71489361702129
1747,11.84510638297872
1748,92.22042553191488
1749,249.00255319148937
1750,-155.99574468085103
1751,-8.869787234042548
1752,-68.06893617021277
1753,-24.20425531914894
1754,33.005106382978724
1755,10.654468085106387
1756,-22.738723404255325
1757,-13.73021276595745
1758,-30.49446808510639
1759,44.01531914893616
1760,101.0731914893617
1761,4.889361702127658
1762,-2149.862978723402
1763,-96.61191489361704
1764,1110.7778723404263
1765,2398.2442553191504
1766,1100.4289361702104
1767,-18.17872340425532
1768,-19.800851063829796
1769,-6.948085106382978
1770,102.59914893617021
1771,-135.8391489361702
1772,-147.16255319148934
1773,130.22297872340425
1774,-1481.6400000000003
1775,-3.051063829787239
1776,-16.86212765957447
1777,-315.6289361702129
1778,8162.0
1779,963.7353191489362
1780,161.87063829787235
1781,32.57617021276593
1782,-1.42978723404255
1783,1208.0859574468086
1784,-10.512340425532102
1785,-15.84936170212768
1786,-211.99829787234046
1787,4.1719148936170285
1788,-39.99063829787234
1789,184.07319148936176
1790,49.42893617021278
1791,-15.17617021276596
1792,639.1617021276595
1793,15.300425531914868
1794,-75.50808510638296
1795,231.26042553191485
1796,3.4936170212765916
1797,2611.3795744680856
1798,-59.93872340425531
1799,349.94978723404256
1800,90.39319148936175
1801,3095.429787234043
1802,1.980425531914893
1803,-775.3778723404253
1804,-15.868936170212764
1805,-115.76765957446807
1806,183.95999999999998
1807,-31.078297872340414
1808,-847.368510638298
1809,140.22893617021282
1810,773.9591489361702
1811,56.639999999999986
1812,-98.27744680851063
1813,84.71404255319152
1814,-31.00340425531914
1815,-28.19489361702128
1816,344.35148936170214
1817,-576.5965957446808
1818,29.272340425531922
1819,-179.94212765957445
1820,114.00765957446811
1821,207.96851063829786
1822,-178.34297872340426
1823,129.56680851063828
1824,-122.43234042553195
1825,-98.21957446808511
1826,-308.61446808510635
1827,95.68170212765955
1828,1345.511489361702
1829,-124.78893617021276
1830,1.5012765957446845
1831,85.22553191489362
1832,-80.08000000000001
1833,698.0978723404255
1834,594.3106382978723
1835,90.50468085106382
1836,-91.89787234042552
1837,-129.468085106383
1838,-2530.5617021276603
1839,24.79914893617022
1840,-231.78042553191335
1841,124.66638297872328
1842,10.66893617021276
1843,-1.7582978723404281
1844,-231.12936170212765
1845,148.9021276595745
1846,84.51574468085101
1847,-9.593191489361708
1848,127.22042553191488
1849,99.41021276595745
1850,-113.68595744680846
1851,45.78808510638298
1852,97.8
1853,3.4859574468084986
1854,14.366808510638293
1855,161.90808510638294
1856,26.25872340425532
1857,11.200000000000003
1858,-9.183829787234046
1859,-32.31999999999999
1860,7.843404255319157
1861,117.78127659574469
1862,249.36170212765958
1863,-2.907234042553199
1864,-10.673191489361699
1865,-11.446808510638299
1866,27.461276595744664
1867,-1728.5148936170212
1868,68.24851063829787
1869,64.97617021276595
1870,99.03319148936174
1871,159.7361702127664
1872,48.120000000000005
1873,-1.2161702127659595
1874,77.20765957446808
1875,-66.61106382978721
1876,15.788936170212768
1877,-33.354893617021276
1878,162.76680851063827
1879,-64.22468085106384
1880,-25.650212765957445
1881,8934.931914893617
1882,166.2510638297872
1883,18.670638297872358
1884,-32.78127659574468
1885,7.875744680851071
1886,-145.06808510638302
1887,13.934468085106403
1888,-58.28085106382977
1889,-16.30297872340426
1890,284.69872340425536
1891,-77.40765957446811
1892,-578.0340425531914
1893,-23.217021276595773
1894,66.99744680851063
1895,18.495319148936176
1896,-748.9702127659575
1897,-61.314042553191484
1898,-64.61957446808512
1899,78.22893617021276
1900,28.58893617021276
1901,-341.1914893617021
1902,-248.8953191489362
1903,-57.68255319148936
1904,13.208510638297867
1905,-172.88765957446807
1906,5.737872340425525
1907,48.51148936170216
1908,-1679.9548936170213
1909,-129.74042553191487
1910,80.82638297872344
1911,-7.368510638297863
1912,-189.4817021276596
1913,-41.34297872340426
1914,75.56170212765956
1915,42.74978723404254
1916,-49.98382978723406
1917,2.8263829787234016
1918,89.35063829787231
1919,494.3148936170213
1920,-459.83744680851066
1921,-42.405957446808316
1922,-82.90212765957449
1923,111.25957446808513
1924,39.69531914893617
1925,253.1889361702128
1926,-67.34042553191489
1927,-1734.1131914893617
1928,94.07659574468084
1929,1026.5727659574477
1930,81.6331914893617
1931,-28.35659574468093
1932,-1607.084255319149
1933,-261.1736170212765
1934,-17.992340425531914
1935,31.942978723404252
1936,6.849361702127652
1937,-87.70808510638301
1938,-86.87063829787235
1939,-200.74042553191487
1940,202.28595744680848
1941,447.7948936170213
1942,15.71574468085106
1943,-11.933617021276632
1944,546.2808510638297
1945,-425.7523404255319
1946,13.117446808510635
1947,-32.24255319148935
1948,-357.53106382978785
1949,12.505531914893616
1950,-19.95574468085107
1951,6.193191489361681
1952,1931.5744680851064
1953,156.4357446808511
1954,-501.81531914893617
1955,-134.0255319148936
1956,11.540425531914895
1957,-65.18382978723406
1958,-338.2961702127659
1959,578.1046808510637
1960,-20.017872340425527
1961,-3742.486808510638
1962,-462.5531914893618
1963,-175.49787234042554
1964,31.86382978723404
1965,60.023829787234035
1966,53.6263829787234
1967,-31.15063829787234
1968,-60.24425531914892
1969,-70.4195744680851
1970,-72.78297872340428
1971,514.8000000000002
1972,4.047659574468071
1973,-1.1778723404255231
1974,306.35574468085105
1975,243.75914893617028
1976,91.89787234042558
1977,-167.0144680851064
1978,49.26893617021278
1979,-96.57361702127659
1980,-214.2323404255319
1981,-7.103829787234048
1982,-0.2944680851063879
1983,18.896170212765956
1984,31.11829787234042
1985,35.58553191489361
1986,-13.634042553191506
1987,98.52765957446809
1988,-105.69702127659573
1989,60.91574468085116
1990,26.94978723404256
1991,-105.26808510638298
1992,83.5736170212765
1993,30.51744680851064
1994,-621.2382978723404
1995,-211.1982978723404
1996,67.30212765957447
1997,-64.71234042553189
1998,115.67914893617024
1999,-22.737021276595755
2000,250.971914893617
2001,-704.0757446808511
2002,25.697872340425533
2003,6.538723404255322
2004,-181.96000000000004
2005,-46.8331914893617
2006,-14.37787234042553
2007,-6.901276595744662
2008,1071.540425531915
2009,-1496.9906382978725
2010,12.19829787234043
2011,34.20936170212765
2012,-5.694468085106394
2013,-510.63574468085113
2014,413.25276595744685
2015,75.31914893617022
2016,8.491914893617036
2017,592.9693617021277
2018,-15.539574468085107
2019,854.063829787234
2020,-40.43574468085106
2021,-6.940425531914883
2022,-89.13872340425532
2023,55.45021276595742
2024,0.2740425531914923
2025,79.33531914893626
2026,-76.6391489361702
2027,35.84340425531914
2028,248.90468085106374
2029,-40.67659574468085
2030,80.86638297872341
2031,252.60000000000002
2032,-166.44851063829785
2033,-48.14723404255318
2034,-66.49531914893616
2035,-3.251914893617027
2036,0.9259574468085106
2037,31.474042553191495
2038,-26.80936170212766
2039,-111.89446808510638
2040,56.122553191489374
2041,-23.262978723404245
2042,2411.8536170212765
2043,-140.45702127659573
2044,-57.17702127659575
2045,71.75148936170211
2046,-27.693617021276594
2047,-252.93617021276577
2048,293.3446808510637
2049,-192.4876595744681
2050,112.83659574468078
2051,-577.4859574468085
2052,9.385531914893619
2053,140.06297872340426
2054,-54.49702127659572
2055,670.1182978723405
2056,12.592340425531916
2057,-234.54127659574488
2058,-1.3004255319148932
2059,33.65106382978723
2060,-828.8510638297871
2061,95.92765957446807
2062,800.2493617021277
2063,17.434893617021288
2064,-24.39234042553187
2065,30.982978723404244
2066,69.28851063829791
2067,-12.713191489361702
2068,-23.68255319148936
2069,24.027234042553204
2070,22.00255319148937
2071,-106.4876595744681
2072,-3.9165957446808193
2073,3.438297872340428
2074,11.502978723404254
2075,13.022127659574494
2076,-271.2485106382979
2077,19.888510638297873
2078,14.752340425531884
2079,4.350638297872351
2080,-59.542978723404254
2081,-8.610212765957442
2082,-37.05787234042553
2083,-184.86638297872338
2084,-16.643404255319183
2085,28.240851063829787
2086,93.81361702127663
2087,-15.8663829787234
2088,-103.10382978723405
2089,-16.371063829787232
2090,-366.8314893617021
2091,111.10638297872339
2092,-897.9182978723402
2093,-1174.076595744681
2094,155.2808510638297
2095,1.5565957446808512
2096,-31.650212765957445
2097,134.19744680851065
2098,17.269787234042553
2099,23.685106382978724
2100,-20.76255319148939
2101,8.117446808510639
2102,87.94297872340425
2103,70.27063829787232
2104,3.850212765957444
2105,-38.22382978723404
2106,-0.5225531914893615
2107,-1.8331914893617025
2108,19.28510638297871
2109,230.12170212765955
2110,1547.4195744680853
2111,126.35574468085105
2112,-93.90127659574466
2113,-100.06382978723404
2114,-1506.1506382978719
2115,264.54723404255316
2116,-85.21446808510638
2117,35.74468085106383
2118,56.621276595744675
2119,-190.18468085106383
2120,3936.8953191489363
2121,-12.364255319148924
2122,340.67234042553184
2123,56.752340425531884
2124,-144.23829787234047
2125,-24.772765957446808
2126,261.83659574468084
2127,1279.4229787234042
2128,-66.08851063829783
2129,-203.10212765957442
2130,-126.37702127659574
2131,349.1668085106383
2132,617.7940425531914
2133,76.53106382978724
2134,10.961702127659564
2135,4.633191489361707
2136,262.29787234042556
2137,-21.737021276595748
2138,-50.998297872340345
2139,-462.92
2140,843.9540425531915
2141,-120.71829787234044
2142,48.61787234042552
2143,19.97021276595745
2144,90.80851063829789
2145,159.77021276595744
2146,231.43489361702126
2147,-38.19319148936171
2148,-1.6953191489361643
2149,5.274042553191489
2150,26.483404255319144
2151,5.542127659574469
2152,-93.63574468085108
2153,-182.48595744680853
2154,-78.38212765957448
2155,-126.44765957446816
2156,8.071489361702106
2157,-43.326808510638294
2158,334.61702127659555
2159,-106.23829787234035
2160,-230.70723404255318
2161,71.12255319148937
2162,31.612765957446808
2163,83.15234042553186
2164,-19.708085106382967
2165,-209.92765957446795
2166,-13.708936170212766
2167,6.224680851063823
2168,-33.15659574468086
2169,-111.68425531914886
2170,4.061276595744687
2171,-23.269787234042553
2172,1.2017021276595727
2173,14.888510638297873
2174,-163.96510638297872
2175,-9.020425531914896
2176,-115.9795744680851
2177,24.1336170212766
2178,-497.5523404255319
2179,48.862978723404254
2180,500.9429787234042
2181,58.70723404255318
2182,-39.51659574468087
2183,-156.48510638297873
2184,-222.4272340425532
2185,4425.28255319149
2186,668.3421276595745
2187,54.70723404255318
2188,-28.89872340425532
2189,25.953191489361707
2190,-46.93957446808511
2191,-13.306382978723406
2192,53.58127659574467
2193,-23.491063829787237
2194,-76.88425531914895
2195,-150.90723404255317
2196,375.1846808510639
2197,-14.465531914893603
2198,23.40170212765952
2199,-17.371063829787232
2200,-64.79148936170213
2201,-5.603404255319148
2202,-5.228936170212766
2203,23.65021276595745
2204,-25.24340425531915
2205,-5.634893617021277
2206,-78.20085106382976
2207,29.390638297872336
2208,-36.616170212765965
2209,515.4442553191489
2210,-152.0663829787234
2211,16.817872340425524
2212,-102.56085106382977
2213,-11.45617021276594
2214,-1290.9829787234044
2215,-3.554893617021264
2216,158.21191489361695
2217,5.148936170212764
2218,-20.30893617021276
2219,272.6468085106384
2220,-16.911489361702124
2221,-33.94297872340428
2222,334.3565957446809
2223,199.45531914893616
2224,-21.247659574468088
2225,13.821276595744706
2226,-1.6638297872340502
2227,24.51829787234042
2228,-3.6289361702127607
2229,0.18893617021279852
2230,11.356595744680849
2231,55.96936170212766
2232,-79.5787234042553
2233,926.2672340425524
2234,-97.91829787234042
2235,196.63063829787234
2236,-230.44085106382977
2237,77.13106382978722
2238,34.2025531914893
2239,38.819574468085136
2240,-112.24936170212766
2241,235.57276595744682
2242,40.38808510638296
2243,-85.56510638297874
2244,19.963404255319148
2245,-100.37531914893611
2246,24.655319148936144
2247,2577.2817021276596
2248,38.83234042553187
2249,442.3217021276596
2250,-22.71319148936169
2251,390.5642553191489
2252,50.7208510638298
2253,-95.79148936170213
2254,-19.05021276595744
2255,-393.1012765957446
2256,64.14893617021276
2257,429.2025531914894
2258,-576.3557446808481
2259,191.50127659574468
2260,0.29021276595744894
2261,-50.17787234042552
2262,94.75063829787234
2263,10.42638297872341
2264,105.38808510638296
2265,-15.219574468085103
2266,25.75744680851065
2267,114.36340425531915
2268,-98.32851063829787
2269,-8.671489361702129
2270,18.47829787234043
2271,-46.66978723404259
2272,29.526808510638375
2273,83.19234042553191
2274,619.7038297872341
2275,-263.1872340425532
2276,-112.0672340425532
2277,-33.862978723404254
2278,-64.03489361702128
2279,-66.21446808510638
2280,-26.380425531914888
2281,-14.885106382978734
2282,16.411063829787224
2283,-50.16595744680851
2284,16.53191489361702
2285,940.0740425531917
2286,-23.50382978723404
2287,5263.003404255319
2288,21.085106382978722
2289,-1329.9931914893623
2290,1190.4919148936171
2291,-43.65021276595745
2292,42.90723404255317
2293,-11.499574468085115
2294,-258.42893617021275
2295,-29.456170212765954
2296,-3.2059574468084975
2297,64.6085106382979
2298,-17.961702127659578
2299,-1368.3480851063832
2300,-95.87829787234043
2301,14.977872340425527
2302,20.36255319148936
2303,6.022978723404208
2304,-942.5089361702128
2305,-51.58382978723405
2306,36.43234042553192
2307,-153.2323404255319
2308,-486.06978723404256
2309,12.560000000000002
2310,36.751489361702056
2311,-60.98382978723404
2312,3.6978723404255334
2313,-16.61617021276595
2314,43.781276595744686
2315,-20.468085106382972
2316,-19.777872340425574
2317,-25.54212765957447
2318,-102.81617021276594
2319,25.09957446808511
2320,29.872340425531917
2321,391.96170212765946
2322,597.9634042553191
2323,-537.8646808510637
2324,3.5600000000000023
2325,72.21531914893626
2326,-53.65021276595744
2327,99.91148936170217
2328,2.7965957446808147
2329,349.72085106382974
2330,20.012765957446803
2331,17.700425531914902
2332,4.2868085106382985
2333,-8.361702127659555
2334,-1864.43914893617
2335,155.41446808510636
2336,-6.030638297872343
2337,28.14297872340427
2338,-13.708085106382974
2339,24.131063829787195
2340,-42.074893617021274
2341,163.2331914893617
2342,-26.342127659574473
2343,49.89021276595747
2344,1908.2510638297867
2345,37.08510638297872
2346,100.26212765957447
2347,-511.58723404255323
2348,1883.6519148936168
2349,40.75489361702125
2350,-85.4459574468085
2351,-26.55829787234046
2352,-52.37957446808514
2353,-3279.6876595744684
2354,48.29531914893619
2355,531.8936170212766
2356,9.030638297872343
2357,129.35829787234044
2358,-113.79829787234044
2359,1.4272340425531524
2360,-811.1259574468086
2361,45.63148936170214
2362,1249.6910638297873
2363,8.800851063829782
2364,22.915744680851063
2365,51.304680851063836
2366,249.6595744680851
2367,20.749787234042543
2368,-22.4382978723404
2369,18.97446808510638
2370,34.99829787234043
2371,-42.72510638297872
2372,144.82638297872342
2373,77.44425531914885
2374,7.148085106382979
2375,42.90893617021277
2376,-13.807659574468083
2377,196.3787234042553
2378,-818.4187234042554
2379,-58.33361702127672
2380,-205.60170212765956
2381,-190.14212765957444
2382,-232.85276595744676
2383,-256.59489361702117
2384,-202.94042553191488
2385,-360.4825531914894
2386,-50.407659574468084
2387,-22.899574468085106
2388,194.50382978723405
2389,97.51999999999998
2390,194.47574468085105
2391,254.12255319148943
2392,54.94468085106382
2393,1761.220425531915
2394,11.531063829787229
2395,22.780425531914887
2396,59.08340425531917
2397,152.6212765957447
2398,-80.38723404255319
2399,26.455319148936155
2400,37.139574468085115
2401,7653.640851063828
2402,-65.50042553191491
2403,-60.908085106383055
2404,-4.494468085106384
2405,-8.50212765957447
2406,-20.813617021276627
2407,-701.4578723404255
2408,92.02212765957444
2409,-96.2595744680851
2410,66.35829787234042
2411,-532.5004255319152
2412,-105.06127659574463
2413,20.842553191489372
2414,58.138723404255316
2415,-26.443404255319138
2416,-19.889361702127665
2417,92.85021276595745
2418,-309.1736170212765
2419,122.18042553191492
2420,114.89957446808512
2421,-444.5702127659574
2422,-55.628936170212796
2423,38.980425531914875
2424,-47.15063829787234
2425,279.92765957446807
2426,-28.03914893617025
2427,-195.08765957446812
2428,4.836595744680864
2429,3.3855319148936047
2430,0.3463829787233976
2431,-40.16425531914888
2432,127.67063829787233
2433,-36.01702127659575
2434,-39.28170212765957
2435,14.86808510638298
2436,106.52085106382975
2437,122.82212765957445
2438,-141.99914893617023
2439,-5.720851063829784
2440,-286.0102127659574
2441,48.375319148936114
2442,5.340425531914896
2443,52.23404255319156
2444,-19.34553191489362
2445,12.448510638297876
2446,-12.977021276595764
2447,-113.6476595744681
2448,17.333617021276595
2449,-57.695319148936164
2450,-46.954042553191485
2451,-107.92255319148938
2452,76.7259574468086
2453,25.478297872340477
2454,-164.73276595744682
2455,28.88255319148936
2456,-64.63063829787234
2457,-34.822978723404255
2458,38.75914893617022
2459,-12.892765957446812
2460,-26.32936170212766
2461,298.2757446808512
2462,-200.6289361702128
2463,1.0468085106382858
2464,-10.525957446808512
2465,-36.31574468085106
2466,-49.19829787234042
2467,-13.1336170212766
2468,25.925957446808496
2469,8.729361702127648
2470,19.95659574468084
2471,-22.81702127659574
2472,0.8808510638297946
2473,50.77191489361701
2474,-570.632340425532
2475,-27.697872340425533
2476,99.47234042553191
2477,46.33446808510639
2478,-27.439999999999998
2479,187.47659574468094
2480,9.706382978723406
2481,-72.05617021276612
2482,60.81702127659574
2483,81.5565957446808
2484,-187.50297872340428
2485,66.75148936170211
2486,43.00595744680851
2487,-68.24
2488,178.59829787234048
2489,-215.4604255319149
2490,-8.817872340425524
2491,1.468936170212766
2492,-104.55063829787241
2493,-89.95234042553192
2494,8.864680851063827
2495,15.412765957446794
2496,-710.0944680851064
2497,-101.28
2498,37.80340425531915
2499,-44.506382978723366
2500,1565.6459574468086
2501,16.662978723404258
2502,3.6808510638297847
2503,-3.3080851063829755
2504,-28.015319148936168
2505,41.585531914893636
2506,-34.571063829787235
2507,185.80765957446806
2508,18.642553191489412
